method,profile,top3_count,false_top3_count,source_balanced_false_top3_mass,source_balanced_false_top3_share
micro_density_0.004,en::Herman Melville,283,226,4.534054054054046,0.004178928672719188
micro_density_0.004,en::Mark Twain,273,226,4.573983548766148,0.0042157307285284685
micro_density_0.004,de::Karl May,242,225,4.6333813989627854,0.004270476299782226
micro_density_0.004,en::Israel Zangwill,246,223,4.637555994729898,0.004274323924389305
micro_density_0.004,fr::Marcel Schwob,255,222,4.493333333333324,0.004141397362910152
micro_density_0.004,fr::Stendhal,230,222,4.500952380952372,0.004148419656022336
micro_density_0.004,de::Wilhelm Raabe,273,221,4.825020870602257,0.004447105795882495
micro_density_0.004,en::Booth Tarkington,235,220,4.423333333333328,0.004076880044941971
micro_density_0.004,fr::Andre Gide,264,219,4.4142857142857075,0.004068541071871252
micro_density_0.004,de::Ludwig Tieck,306,218,4.442727272727269,0.0040947549728638935
micro_density_0.004,en::Charles Reade,253,218,4.416340752517217,0.0040704351512286675
micro_density_0.004,en::George Meredith,284,217,4.404999999999995,0.00405998265214078
micro_density_0.004,en::Mary Wollstonecraft Shelley,287,216,4.319999999999996,0.003981640194607985
micro_density_0.004,ru::Ivan Bunin,238,216,4.319999999999996,0.003981640194607985
micro_density_0.004,en::Marie Corelli,275,215,4.323894523326568,0.003985229683176484
micro_density_0.004,de::Theodor Fontane,242,215,4.3646159267089475,0.004022761622178366
micro_density_0.004,fr::Villiers de l'Isle-Adam,286,214,4.367619047619042,0.00402552952655913
micro_density_0.004,en::Alice Brown,233,214,4.370144927536229,0.004027857569384367
micro_density_0.004,fr::Honore de Balzac,223,212,4.278095238095235,0.0039430175824909765
micro_density_0.004,de::Gustav Freytag,214,212,4.2637688151641635,0.003929813262725397
micro_density_0.004,pl::Eliza Orzeszkowa,309,210,4.2777777777777715,0.003942724986944633
micro_density_0.004,en::William McKinley,303,210,3.512424242424245,0.0032373170241092332
micro_density_0.004,de::Gotthold Ephraim Lessing,274,210,4.216597097992446,0.00388633622449864
micro_density_0.004,en::Jerome K. Jerome,218,210,4.452884638761693,0.004104116773066211
micro_density_0.004,zh::Feng Menglong,300,208,4.159999999999999,0.0038341720392521365
micro_density_0.004,en::Edgar Allan Poe,255,207,4.154054054054054,0.003828691803749048
micro_density_0.004,de::Friedrich Nietzsche,259,205,4.1557763045587945,0.0038302791606552654
micro_density_0.004,en::John Adams,264,202,4.025050505050507,0.003709792332462103
micro_density_0.004,de::Friedrich Schiller,223,202,4.220717848802665,0.0038901342215027905
micro_density_0.004,en::Robert W. Chambers,221,202,4.109456521739131,0.0037875873298496435
micro_density_0.004,en::P. G. Wodehouse,242,201,4.085911330049262,0.003765886292437113
micro_density_0.004,en::E. Phillips Oppenheim,232,200,4.13117816091954,0.0038076076427323957
micro_density_0.004,en::E. Nesbit,212,200,5.044152893142649,0.004649074515528923
micro_density_0.004,it::Annie Vivanti,261,199,3.9950000000000028,0.003682095504041418
micro_density_0.004,en::Mary Roberts Rinehart,254,198,4.2305645391589906,0.0038992096793978377
micro_density_0.004,en::Woodrow Wilson,269,197,4.560320597277113,0.004203137914448441
micro_density_0.004,en::Calvin Coolidge,264,197,4.743270385009523,0.004371758337696209
micro_density_0.004,it::Silvio Pellico,264,197,3.940000000000003,0.0036314033256378444
micro_density_0.004,en::Agatha Christie,221,197,4.019073498964807,0.0037042834695745473
micro_density_0.004,en::Harold Frederic,218,197,3.990475302889099,0.0036779251994383624
micro_density_0.004,en::H. Rider Haggard,205,195,3.9451454282336664,0.0036361457432011832
micro_density_0.004,it::Gabriele D'Annunzio,226,194,3.885000000000003,0.0035807111472342702
micro_density_0.004,fr::Voltaire,275,193,3.8828571428571452,0.003578736127296468
micro_density_0.004,en::Sax Rohmer,236,192,3.992965679322504,0.0036802205195557115
micro_density_0.004,en::Algernon Blackwood,226,192,3.8896178937558274,0.003584967348945525
micro_density_0.004,es::Vicente Blasco Ibanez,219,192,3.840000000000003,0.003539235728540437
micro_density_0.004,en::Kate Chopin,268,191,4.675067903111371,0.004308897748969889
micro_density_0.004,ja::Kunikida Doppo,215,190,4.717633419212353,0.004348129362352274
micro_density_0.004,fr::Gaston Leroux,250,187,3.740000000000003,0.00344706813144303
micro_density_0.004,en::Joseph Sheridan Le Fanu,227,187,3.794085850556441,0.0034969177602705934
micro_density_0.004,en::William Dean Howells,223,187,3.8222016197783484,0.0035228313891678778
micro_density_0.004,en::Edgar Rice Burroughs,252,186,3.812208760484625,0.003513621210875528
micro_density_0.004,ja::Shimazaki Toson,227,182,5.289015063883476,0.004874758094501294
micro_density_0.004,en::Mary E. Wilkins Freeman,206,181,3.6900000000000013,0.0034009843328943246
micro_density_0.004,it::Matilde Serao,234,180,3.725,0.003433242991878416
micro_density_0.004,es::Pio Baroja,231,179,3.5800000000000027,0.0032995999760871784
micro_density_0.004,en::George Gissing,224,178,3.5600000000000027,0.003281166456667697
micro_density_0.004,ja::Izumi Kyoka,262,175,4.965478151879059,0.0045765618969836695
micro_density_0.004,en::John Buchan,197,174,3.7899582641111897,0.003493113463025887
micro_density_0.004,en::Frederick Douglass,234,171,3.5440760546642927,0.003266489738888668
micro_density_0.004,fr::Pierre Loti,177,171,3.42761904761905,0.00315915411384351
micro_density_0.004,ru::Alexander Pushkin,240,164,3.30761904761905,0.0030485529973266214
micro_density_0.004,de::Ludwig Ganghofer,180,164,3.3705014790650916,0.0031065102233868622
micro_density_0.004,en::Rudyard Kipling,204,161,3.538481047937572,0.0032613329556312118
micro_density_0.004,fr::George Sand,187,160,3.2000000000000024,0.002949363107117031
micro_density_0.004,de::Hermann Sudermann,185,160,3.5371321337121637,0.0032600896938027478
micro_density_0.004,ru::Nikolai Leskov,214,156,3.1476190476190498,0.0029010848419707695
micro_density_0.004,ja::Ryunosuke Akutagawa,177,155,4.204578223633947,0.0038752587168042543
micro_density_0.004,en::Samuel Butler,170,154,3.431708726056554,0.003162923472188368
micro_density_0.004,ja::Okamoto Kido,231,153,5.002119714650656,0.004610333544929189
micro_density_0.004,ja::Higuchi Ichiyo,222,152,3.5680076193156665,0.003288546886975652
micro_density_0.004,es::Jacinto Benavente,205,152,3.0400000000000023,0.002801894951761179
micro_density_0.004,ru::Leonid Andreyev,175,152,3.3161904761904766,0.0030564530770778257
micro_density_0.004,fr::Octave Mirbeau,226,150,3.000000000000002,0.0027650279129222163
micro_density_0.004,de::Theodor Storm,170,150,3.0603678370573055,0.002820667497757611
micro_density_0.004,de::Hermann Hesse,164,149,3.3641544775334133,0.003100660344587379
micro_density_0.004,fr::Emile Zola,225,148,2.963809523809526,0.002731672020639345
micro_density_0.004,en::Franklin D. Roosevelt,200,145,2.7002356902356954,0.0024887423516568264
micro_density_0.004,ru::Leo Tolstoy,161,145,2.900000000000002,0.002672860315824809
micro_density_0.004,de::Franz Kafka,168,142,3.1782828282828315,0.0029293469117877965
micro_density_0.004,de::Paul Heyse,148,140,2.8188235294117665,0.002598041913475149
micro_density_0.004,en::Arnold Bennett,140,139,2.8533333333333353,0.0026298487705126855
micro_density_0.004,en::Owen Wister,153,138,2.8937837084576232,0.002667130909281629
micro_density_0.004,es::Ruben Dario,214,137,2.740000000000002,0.0025253921604689576
micro_density_0.004,ru::Fyodor Dostoevsky,205,132,2.77809523809524,0.0025605036260298746
micro_density_0.004,en::Arthur Machen,158,132,2.677948577380628,0.0024682008552759237
micro_density_0.004,it::Vittorio Alfieri,229,130,2.600000000000002,0.0023963575245325875
micro_density_0.004,en::Jane Austen,209,125,2.566470588235296,0.0023654542713881627
micro_density_0.004,en::W. E. B. Du Bois,179,115,2.2701010101010115,0.00209229755269407
micro_density_0.004,pl::Boleslaw Prus,157,114,2.3111111111111113,0.0021300955773622984
micro_density_0.004,it::Emilio Salgari,200,107,2.1400000000000015,0.001972386577884514
micro_density_0.004,en::Lord Dunsany,113,100,2.1658528428093655,0.001996214521883275
micro_density_0.004,it::Giuseppe Giacosa,138,98,1.9600000000000013,0.001806484903109181
micro_density_0.004,it::Italo Svevo,191,97,2.01,0.0018525687016578835
micro_density_0.004,en::W. W. Jacobs,126,94,1.9159925442684076,0.001765924288617666
micro_density_0.004,es::Miguel de Cervantes,181,92,1.8400000000000012,0.0016958837865922926
micro_density_0.004,en::Gertrude Atherton,91,91,2.415625316712274,0.002226423809290334
micro_density_0.004,ja::Arishima Takeo,108,89,1.8225000000000013,0.0016797544571002464
micro_density_0.004,zh::Lu Xun,168,80,1.600000000000001,0.0014746815535585153
micro_density_0.004,it::Luigi Pirandello,99,78,1.560000000000001,0.0014378145147195523
micro_density_0.004,fr::Prosper Merimee,71,65,1.3076190476190483,0.001205201055378477
micro_density_0.004,en::Thomas Jefferson,154,59,1.0003802733214497,0.0009220264597568542
micro_density_0.004,en::Ernest Hemingway,124,25,0.5000000000000001,0.0004608379854870358
micro_density_0.004,en::Barack Obama,106,6,0.10505050505050506,9.682252624374085e-05
micro_density_0.008,fr::Victor Hugo,920,837,16.82761904761878,0.015485878994027584
micro_density_0.008,en::L. M. Montgomery,563,497,14.088179827418845,0.012964867307498316
micro_density_0.008,fr::Anatole France,540,474,9.579047619047502,0.008815268035651708
micro_density_0.008,fr::Charles Baudelaire,467,454,9.079999999999895,0.00835601167746107
micro_density_0.008,fr::Jules Barbey d'Aurevilly,465,449,9.021904761904661,0.00830254862812972
micro_density_0.008,it::Luigi Capuana,477,436,8.724999999999904,0.008029317388309237
micro_density_0.008,it::Alfredo Panzini,479,421,8.42499999999991,0.007753237707335856
micro_density_0.008,it::Antonio Fogazzaro,461,406,8.174999999999924,0.007523171306524714
micro_density_0.008,es::Benito Perez Galdos,419,390,7.799999999999922,0.007178071705307978
micro_density_0.008,ru::Ivan Turgenev,466,386,7.719999999999923,0.00710445045704841
micro_density_0.008,de::Rainer Maria Rilke,401,386,8.31395764442269,0.007651049246994882
micro_density_0.008,en::Jack London,431,381,7.826591813983041,0.0072025432370445225
micro_density_0.008,de::Jakob Wassermann,409,379,8.527146376954802,0.007847239504543503
micro_density_0.008,de::Ricarda Huch,379,376,7.718135740228695,0.007102734842905437
micro_density_0.008,en::Nathaniel Hawthorne,445,374,7.487027027026956,0.00689005344353575
micro_density_0.008,es::Jose Maria de Pereda,462,369,7.379999999999931,0.006791560151945246
micro_density_0.008,es::Juan Valera,455,369,7.379999999999931,0.006791560151945246
micro_density_0.008,en::Elizabeth Cleghorn Gaskell,412,366,7.356666666666598,0.006770087287869538
micro_density_0.008,en::Katherine Mansfield,435,362,7.928677735308103,0.007296489399015514
micro_density_0.008,en::Willa Cather,423,359,7.802711848371453,0.007180567326085513
micro_density_0.008,en::Sarah Orne Jewett,377,357,10.683588730110417,0.009831739227532506
micro_density_0.008,it::Edmondo De Amicis,417,353,7.059999999999937,0.006497075158906973
micro_density_0.008,de::E. T. A. Hoffmann,404,350,7.3481510038828235,0.0067622506163208
micro_density_0.008,en::Washington Irving,427,344,6.906773618538265,0.006356066190538157
micro_density_0.008,en::D. H. Lawrence,393,343,7.613421325051703,0.007006369768454174
micro_density_0.008,en::Sinclair Lewis,379,333,7.085175399313277,0.006520243212942987
micro_density_0.008,en::Abraham Lincoln,377,329,6.910825906119975,0.006359795371414059
micro_density_0.008,de::Wilhelm Hauff,413,327,6.613566242239247,0.006086237527512568
micro_density_0.008,fr::Edmond About,363,323,6.505714285714234,0.005986985081679963
micro_density_0.008,ja::Izumi Kyoka,414,322,9.112730473860431,0.008386132406732819
micro_density_0.008,en::Richard Harding Davis,357,320,6.535472860472813,0.006014370874431868
micro_density_0.008,en::Edith Wharton,377,317,6.355316091953976,0.005848578797172279
micro_density_0.008,de::Ludwig Tieck,410,316,6.503266049955474,0.005984732054522544
micro_density_0.008,en::Stephen Crane,359,316,6.385911330049215,0.005876734542414407
micro_density_0.008,en::Gene Stratton-Porter,327,316,6.704454784346041,0.0061698791265425
micro_density_0.008,en::Virginia Woolf,345,314,6.494917541229337,0.005977049209103492
micro_density_0.008,en::James Joyce,402,312,6.556030020703885,0.006033288921892911
micro_density_0.008,de::Gustav Meyrink,363,312,6.598431723315402,0.006072309750325298
micro_density_0.008,de::Marie von Ebner-Eschenbach,319,310,7.292327983613861,0.0067108786108980465
micro_density_0.008,fr::Romain Rolland,377,309,6.187619047619004,0.005694252975505015
micro_density_0.008,en::F. Scott Fitzgerald,387,308,6.470476190476142,0.005954556674708489
micro_density_0.008,de::Arthur Schnitzler,371,308,6.534591341171331,0.006013559642540117
micro_density_0.008,en::George MacDonald,344,304,6.21852941176466,0.005722698720412029
micro_density_0.008,de::Adalbert Stifter,348,300,6.208495796648973,0.005713465129544866
micro_density_0.008,en::Frances Hodgson Burnett,346,300,6.572340196035807,0.006048298615233768
micro_density_0.008,en::James Baldwin,371,299,6.186554230083598,0.005693273060553449
micro_density_0.008,en::Henry James,387,298,5.98896551724134,0.00551143896453534
micro_density_0.008,fr::Paul Bourget,322,297,5.951428571428533,0.005476895004452957
micro_density_0.008,en::George Eliot,316,296,6.008698444895159,0.005529598499106465
micro_density_0.008,fr::Joris-Karl Huysmans,355,294,5.895238095238057,0.005425184841984927
micro_density_0.008,ru::Ivan Goncharov,359,292,5.839999999999963,0.005374351122948558
micro_density_0.008,en::R. Austin Freeman,326,286,6.091407269338262,0.005605712585326251
micro_density_0.008,it::Sibilla Aleramo,336,285,5.819999999999961,0.005355945810883664
micro_density_0.008,en::Arthur Conan Doyle,320,285,5.786896551724103,0.005325481846086604
micro_density_0.008,en::Bram Stoker,320,284,5.791390808967499,0.005329617756439834
micro_density_0.008,de::Karl May,305,284,5.883824831499216,0.0054146816079453115
micro_density_0.008,zh::Li Boyuan,379,280,5.599999999999969,0.005153487378169854
micro_density_0.008,en::Ambrose Bierce,301,280,5.614054054054023,0.00516642084070194
micro_density_0.008,it::Alessandro Manzoni,339,279,5.579999999999969,0.005135082066104962
micro_density_0.008,fr::Alphonse Daudet,317,279,5.587619047619016,0.005142093613558254
micro_density_0.008,en::Frank Norris,306,279,5.6016666666666355,0.005155021154175261
micro_density_0.008,ru::Nikolai Gogol,366,277,5.595238095238064,0.005149105161011545
micro_density_0.008,en::Thomas Hardy,339,274,5.506509785647688,0.005067451549661483
micro_density_0.008,en::Wilkie Collins,322,274,5.6116737477842635,0.005164230326716693
micro_density_0.008,fr::Marcel Proust,313,274,5.495238095238066,0.005057078600687086
micro_density_0.008,en::Elizabeth von Arnim,302,271,5.6186212449330615,0.005170623869371372
micro_density_0.008,en::Stanley J. Weyman,302,270,5.461414396140533,0.00502595181383313
micro_density_0.008,it::Federico De Roberto,294,270,5.399999999999973,0.004969434257520933
micro_density_0.008,de::Heinrich von Kleist,286,270,5.4200079507056,0.004987846886346735
micro_density_0.008,en::Robert Louis Stevenson,296,267,5.409904610492818,0.004978549129871035
micro_density_0.008,pl::Maria Konopnicka,350,266,5.3199999999999745,0.004895813009261365
micro_density_0.008,en::Charles Dickens,341,266,5.442225755166904,0.005008293167572089
micro_density_0.008,en::Anna Katharine Green,306,264,5.361372777442731,0.004933886953252629
micro_density_0.008,en::Benjamin Harrison,353,262,4.610411962764907,0.004242803546120068
micro_density_0.008,en::R. D. Blackmore,316,262,5.351732909379941,0.004925015714254627
micro_density_0.008,de::Clara Viebig,328,261,5.975569522436804,0.0054991110912954826
micro_density_0.008,en::E. M. Forster,276,261,5.679166666666644,0.0052263417384267275
micro_density_0.008,fr::Voltaire,343,260,5.234285714285691,0.004816933100411828
micro_density_0.008,fr::Jules Verne,340,260,5.2609523809523555,0.004841473516498349
micro_density_0.008,it::Salvatore Farina,336,260,5.209999999999977,0.004794583792904459
micro_density_0.008,de::Johann Wolfgang von Goethe,308,257,5.277475650964001,0.00485667931354319
micro_density_0.008,en::G. K. Chesterton,301,257,5.157037037037016,0.004745843799843727
micro_density_0.008,en::Anthony Trollope,288,257,5.206240582014217,0.0047911241298439445
micro_density_0.008,en::Hamlin Garland,289,255,5.169890109890088,0.004757672040686406
micro_density_0.008,de::Wilhelm Raabe,309,254,5.497173524150249,0.0050588597093424925
micro_density_0.008,en::Frank R. Stockton,274,254,5.114999999999979,0.004707158560596222
micro_density_0.008,en::Joseph Conrad,272,254,5.371461055186666,0.00494317084825635
micro_density_0.008,fr::Alexandre Dumas,292,251,5.061904761904741,0.004658296839281091
micro_density_0.008,en::Louisa May Alcott,335,250,5.049999999999979,0.004647341296385322
micro_density_0.008,en::O. Henry,277,250,5.232150236070753,0.004814967893264142
micro_density_0.008,en::Margaret Oliphant,272,248,5.024558823529392,0.004623928656773363
micro_density_0.008,en::Theodore Roosevelt,258,248,5.477461572244174,0.00504071947803052
micro_density_0.008,en::Stephen Leacock,262,247,4.963478260869548,0.004567718315930681
micro_density_0.008,pl::Stefan Zeromski,341,246,5.0155555555555535,0.004615643258940246
micro_density_0.008,it::Giovanni Pascoli,320,243,4.859999999999984,0.004472490831768848
micro_density_0.008,de::Gotthold Ephraim Lessing,309,243,4.876597097992432,0.004487764570164978
micro_density_0.008,ru::Alexander Kuprin,309,243,4.915238095238078,0.004523324550805216
micro_density_0.008,fr::Guy de Maupassant,289,243,4.867619047619032,0.0044795023792221405
micro_density_0.008,en::Anthony Hope,261,243,4.90761494252872,0.004516309225578512
micro_density_0.008,es::Eduardo Zamacois,317,241,4.819999999999985,0.004435680207639064
micro_density_0.008,en::William Morris,330,240,4.8382352941176325,0.004452461521580584
micro_density_0.008,ru::Ivan Bunin,266,240,4.799999999999986,0.004417274895574172
micro_density_0.008,en::Grover Cleveland,334,239,3.284824717765899,0.00302291120044768
micro_density_0.008,de::Thomas Mann,244,239,5.125151515151504,0.004716500650810987
micro_density_0.008,en::H. G. Wells,308,237,4.997037037037019,0.00459860130332459
micro_density_0.008,fr::Gaston Leroux,305,237,4.739999999999987,0.004362058959379495
micro_density_0.008,en::Marie Corelli,296,237,4.763894523326559,0.004384048267302866
micro_density_0.008,en::Charles Reade,271,235,4.75634075251721,0.004377096791852229
micro_density_0.008,fr::Jean Lorrain,291,232,4.647619047619036,0.004277043946508328
micro_density_0.008,en::Mark Twain,280,232,4.715650215432812,0.004339650690195908
micro_density_0.008,ru::Maxim Gorky,297,231,4.730476190476177,0.00435329452506288
micro_density_0.008,ru::Anton Chekhov,288,229,5.10476190476188,0.004697736793705857
micro_density_0.008,de::Friedrich Schiller,262,228,4.80671876079536,0.004423457940030583
micro_density_0.008,es::Leopoldo Alas,290,227,4.539999999999991,0.004178005838730575
micro_density_0.008,fr::Stendhal,232,227,4.61238095238094,0.004244615539536849
micro_density_0.008,de::Gustav Freytag,229,227,4.569409840805182,0.004205070703620493
micro_density_0.008,zh::Wu Jianren,325,226,4.519999999999992,0.004159600526665683
micro_density_0.008,de::Friedrich Nietzsche,280,225,4.581419615496216,0.004216122886171369
micro_density_0.008,en::George Meredith,291,224,4.544999999999992,0.004182607166746799
micro_density_0.008,en::Israel Zangwill,247,224,4.709222661396563,0.004333735633303352
micro_density_0.008,fr::Denis Diderot,251,222,4.516190476190467,0.004156094752939037
micro_density_0.008,de::Gerhart Hauptmann,234,222,4.665053513138321,0.004293088285436679
micro_density_0.008,es::Concha Espina,298,220,4.399999999999994,0.004049168654276331
micro_density_0.008,it::Silvio Pellico,290,218,4.359999999999995,0.0040123580301465464
micro_density_0.008,fr::Emile Gaboriau,266,218,4.371428571428567,0.004022875351326486
micro_density_0.008,en::Booth Tarkington,234,218,4.383333333333328,0.004033830894222255
micro_density_0.008,en::Jerome K. Jerome,225,217,4.592884638761691,0.004226673752722985
micro_density_0.008,en::Mary Wollstonecraft Shelley,287,216,4.319999999999996,0.003975547406016763
micro_density_0.008,en::Herman Melville,272,215,4.314054054054051,0.003970075556483958
micro_density_0.008,pl::Eliza Orzeszkowa,313,214,4.35777777777777,0.004010312995472667
micro_density_0.008,ja::Kunikida Doppo,237,213,5.263927125506048,0.004844211071589551
micro_density_0.008,en::Harold Frederic,231,210,4.250475302889094,0.0039115662186895985
micro_density_0.008,en::H. Rider Haggard,222,210,4.245145428233661,0.003906661318374599
micro_density_0.008,en::William McKinley,302,209,3.5073737373737397,0.0032277154082285884
micro_density_0.008,en::John Adams,272,209,4.15010101010101,0.0038191952095867204
micro_density_0.008,es::Ruben Dario,289,208,4.159999999999999,0.0038283049094976263
micro_density_0.008,zh::Feng Menglong,300,207,4.14,0.003809899597432734
micro_density_0.008,es::Miguel de Unamuno,292,207,4.14,0.003809899597432734
micro_density_0.008,ja::Ryunosuke Akutagawa,230,207,5.644637228096945,0.005194565483811686
micro_density_0.008,en::Edgar Allan Poe,252,204,4.094054054054055,0.0037676171237701448
micro_density_0.008,en::Alice Brown,222,203,4.177261904761904,0.003844190446696492
micro_density_0.008,de::Franz Kafka,237,201,4.456060606060603,0.004100759301730957
micro_density_0.008,en::Joseph Sheridan Le Fanu,242,200,4.05408585055644,0.0037308357608678085
micro_density_0.008,de::Stefan Zweig,221,200,4.223255813953489,0.0038865170592842636
micro_density_0.008,en::Mary Roberts Rinehart,255,199,4.251397872492324,0.00391241522776205
micro_density_0.008,en::William Dean Howells,237,199,4.07803495311168,0.0037528752961779733
micro_density_0.008,ja::Shimazaki Toson,234,199,5.389715423894977,0.004959969715887554
micro_density_0.008,en::Robert W. Chambers,219,199,4.049456521739132,0.003726575548791131
micro_density_0.008,en::Calvin Coolidge,264,197,4.743270385009523,0.0043650685822131385
micro_density_0.008,en::Woodrow Wilson,267,195,4.520320597277113,0.004159895561312312
micro_density_0.008,ru::Nikolai Leskov,255,194,3.9076190476190504,0.0035960474001073203
micro_density_0.008,en::Algernon Blackwood,230,194,3.9225908667288008,0.003609825450252024
micro_density_0.008,en::Agatha Christie,216,192,3.8676449275362357,0.0035592605923751358
micro_density_0.008,en::P. G. Wodehouse,231,191,3.8714285714285745,0.0035627425497041817
micro_density_0.008,de::Theodor Fontane,214,190,3.8613601127554653,0.0035534768935096294
micro_density_0.008,ru::Alexander Pushkin,267,188,3.7876190476190503,0.0034856155277179653
micro_density_0.008,fr::Gustave Flaubert,221,186,3.754285714285717,0.0034549400076098117
micro_density_0.008,it::Matilde Serao,241,185,3.835,0.0035292185884431247
micro_density_0.008,en::E. Phillips Oppenheim,217,185,3.802212643678164,0.0034990455121988143
micro_density_0.008,es::Vicente Blasco Ibanez,214,185,3.700000000000003,0.0034049827320051036
micro_density_0.008,en::E. Nesbit,197,185,4.715674632273086,0.004339673160174152
micro_density_0.008,en::Edgar Rice Burroughs,250,182,3.732208760484625,0.003434623346402246
micro_density_0.008,es::Pio Baroja,235,182,3.640000000000003,0.0033497667958104264
micro_density_0.008,ru::Fyodor Dostoevsky,262,181,3.758095238095241,0.0034584457813364574
micro_density_0.008,en::Sax Rohmer,218,178,3.6894874184529383,0.0033953083648060357
micro_density_0.008,es::Emilia Pardo Bazan,230,177,3.5400000000000027,0.003257740235485964
micro_density_0.008,fr::Pierre Loti,183,177,3.5552380952380975,0.0032717633303925484
micro_density_0.008,en::Mary E. Wilkins Freeman,201,176,3.5750000000000015,0.0032899495315995247
micro_density_0.008,de::Heinrich Heine,191,175,4.133844049247604,0.0038042344877000367
micro_density_0.008,en::Rudyard Kipling,218,174,3.7984810479375724,0.0034956114529935333
micro_density_0.008,en::John Buchan,198,172,3.7779085746701964,0.0034766793134718976
micro_density_0.008,fr::Andre Gide,212,170,3.4228571428571453,0.0031499376933915935
micro_density_0.008,ru::Leonid Andreyev,194,170,3.7866666666666666,0.0034847390842863016
micro_density_0.008,ja::Higuchi Ichiyo,239,169,3.992623939527962,0.003674274478238619
micro_density_0.008,en::George Gissing,214,169,3.3800000000000026,0.003110497738966824
micro_density_0.008,it::Annie Vivanti,220,167,3.3500000000000023,0.0030828897708694855
micro_density_0.008,ru::Leo Tolstoy,184,167,3.3400000000000025,0.0030736871148370395
micro_density_0.008,it::Gabriele D'Annunzio,190,165,3.3050000000000024,0.0030414778187234774
micro_density_0.008,en::Samuel Butler,180,164,3.7021435086652494,0.0034069553292999867
micro_density_0.008,fr::Villiers de l'Isle-Adam,231,163,3.336190476190479,0.0030701813411103934
micro_density_0.008,fr::Honore de Balzac,171,162,3.262857142857145,0.003002695196872454
micro_density_0.008,en::Frederick Douglass,222,161,3.305252525252528,0.0030417102090273276
micro_density_0.008,en::Kate Chopin,235,159,3.5808062227627464,0.0032952927986928545
micro_density_0.008,de::Theodor Storm,173,155,3.1803678370573056,0.002926783126109335
micro_density_0.008,en::Owen Wister,168,153,3.217261969327189,0.0029607355269988655
micro_density_0.008,ja::Okamoto Kido,231,152,5.023706401957158,0.004623144202520973
micro_density_0.008,it::Emilio Salgari,246,150,3.000000000000002,0.0027607968097338675
micro_density_0.008,fr::Octave Feuillet,190,150,3.0533333333333346,0.002809877641906913
micro_density_0.008,es::Jacinto Benavente,196,147,2.940000000000002,0.00270558087353919
micro_density_0.008,en::Franklin D. Roosevelt,201,146,2.7052861952862006,0.0024895818324544034
micro_density_0.008,en::Arthur Machen,172,146,2.981426838250193,0.0027437045678320197
micro_density_0.008,en::Gertrude Atherton,143,143,4.262989257119689,0.003923082380328593
micro_density_0.008,en::Arnold Bennett,140,139,2.8533333333333353,0.0026258245212579896
micro_density_0.008,ja::Mori Ogai,149,136,3.457724775224778,0.003182025176126105
micro_density_0.008,pl::Boleslaw Prus,181,135,2.737777777777778,0.0025194827182163874
micro_density_0.008,de::Ludwig Ganghofer,148,135,2.781089714359209,0.0025593412036621905
micro_density_0.008,fr::Octave Mirbeau,210,134,2.680000000000002,0.0024663118166955884
micro_density_0.008,en::Jane Austen,211,127,2.606470588235296,0.002398645228221719
micro_density_0.008,de::Hermann Sudermann,149,127,2.8383086043003987,0.002611997779930907
micro_density_0.008,ja::Arishima Takeo,165,126,2.668966165413536,0.0024561577582537727
micro_density_0.008,it::Vittorio Alfieri,224,125,2.5000000000000018,0.002300664008111556
micro_density_0.008,de::Paul Heyse,131,122,2.458823529411766,0.002262770718566189
micro_density_0.008,it::Luigi Pirandello,154,121,2.4200000000000017,0.0022270427598519867
micro_density_0.008,fr::Marcel Schwob,143,120,2.4380952380952396,0.002243695185053556
micro_density_0.008,it::Italo Svevo,215,118,2.43,0.0022362454158844315
micro_density_0.008,fr::Emile Zola,190,118,2.3638095238095254,0.002175332597383955
micro_density_0.008,de::Hermann Hesse,130,116,2.675257637938899,0.002461947584012623
micro_density_0.008,ja::Natsume Soseki,135,115,3.1112225854640716,0.002863151129440386
micro_density_0.008,es::Miguel de Cervantes,203,112,2.2400000000000015,0.0020613949512679544
micro_density_0.008,en::W. E. B. Du Bois,176,112,2.2101010101010115,0.0020338799392921555
micro_density_0.008,en::Lord Dunsany,120,107,2.3275195094760326,0.0021419361454515875
micro_density_0.008,zh::Lu Xun,196,101,2.0200000000000014,0.0018589365185541374
micro_density_0.008,en::W. W. Jacobs,129,98,1.9959925442684077,0.0018368432828229338
micro_density_0.008,it::Giuseppe Giacosa,131,92,1.8400000000000012,0.0016932887099701053
micro_density_0.008,fr::George Sand,96,83,1.660000000000001,0.0015276409013860732
micro_density_0.008,en::Thomas Jefferson,166,71,1.2582293523469992,0.0011579051939577011
micro_density_0.008,fr::Prosper Merimee,57,52,1.0438095238095244,0.0009605820011010535
micro_density_0.008,en::Ernest Hemingway,133,34,0.6800000000000003,0.0006257806102063431
micro_density_0.008,en::Barack Obama,106,6,0.10505050505050506,9.667436640145524e-05
micro_density_0.012,fr::Victor Hugo,1522,1433,28.81619047618997,0.02643847604327434
micro_density_0.012,fr::Jules Barbey d'Aurevilly,587,565,11.357142857142707,0.010420029309450636
micro_density_0.012,fr::Charles Baudelaire,575,556,11.119999999999852,0.010202453854687264
micro_density_0.012,fr::Anatole France,587,520,10.491428571428434,0.009625747830013269
micro_density_0.012,en::L. M. Montgomery,532,468,13.289899195007791,0.012193307848067825
